# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.915563594329496E+001 4.489308052711579E+001 
1.500375000000000E+009 -5.926086348525826E+001 4.413008745829504E+001 
1.500750000000000E+009 -5.896920365197960E+001 4.254364161446119E+001 
1.501125000000000E+009 -5.899408647622178E+001 4.327385092677147E+001 
1.501500000000000E+009 -5.908445255570381E+001 4.210122124851386E+001 
1.501875000000000E+009 -5.936080548161539E+001 4.253405025733415E+001 
1.502250000000000E+009 -5.886644456576065E+001 4.271103628233080E+001 
1.502625000000000E+009 -5.890146693324136E+001 4.148068689637011E+001 
1.503000000000000E+009 -5.896136381193671E+001 4.139903611483479E+001 
1.503375000000000E+009 -5.862766609425899E+001 4.060329667867872E+001 
1.503750000000000E+009 -5.896113825020998E+001 4.195067574957722E+001 
1.504125000000000E+009 -5.853403996081489E+001 4.064669358273372E+001 
1.504500000000000E+009 -5.847480783526942E+001 4.028323032760414E+001 
1.504875000000000E+009 -5.864797618706646E+001 4.031800459613365E+001 
1.505250000000000E+009 -5.815249143909024E+001 4.016456072411051E+001 
1.505625000000000E+009 -5.850724946829147E+001 3.971105957714086E+001 
1.506000000000000E+009 -5.832589555776783E+001 3.757587522684361E+001 
1.506375000000000E+009 -5.819164241047604E+001 3.902286359217261E+001 
1.506750000000000E+009 -5.816866861676161E+001 3.870674902041797E+001 
1.507125000000000E+009 -5.814329467807178E+001 3.746728877433927E+001 
1.507500000000000E+009 -5.788087776417721E+001 3.704735681002914E+001 
1.507875000000000E+009 -5.779466986851625E+001 3.779263787761919E+001 
1.508250000000000E+009 -5.783834297632335E+001 3.568671734794702E+001 
1.508625000000000E+009 -5.795695980537997E+001 3.488598786608164E+001 
1.509000000000000E+009 -5.781455975422709E+001 3.499971626041067E+001 
1.509375000000000E+009 -5.753728983399423E+001 3.523878883513900E+001 
1.509750000000000E+009 -5.759442836975084E+001 3.314126162115078E+001 
1.510125000000000E+009 -5.746256083762624E+001 3.420573272754171E+001 
1.510500000000000E+009 -5.760517123499978E+001 3.495622622421408E+001 
1.510875000000000E+009 -5.739947957846360E+001 3.335619488090556E+001 
1.511250000000000E+009 -5.734247378204614E+001 3.508769087305974E+001 
1.511625000000000E+009 -5.731633399594000E+001 3.393982243582559E+001 
1.512000000000000E+009 -5.727161814078668E+001 3.296261248830724E+001 
