# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.946612320080682E+001 4.365430306859899E+001 
1.500375000000000E+009 -5.962058395743767E+001 4.378166987821820E+001 
1.500750000000000E+009 -5.944826653638833E+001 4.269434649595820E+001 
1.501125000000000E+009 -5.914458733584997E+001 4.537682470541400E+001 
1.501500000000000E+009 -5.902335094110711E+001 4.273755313061507E+001 
1.501875000000000E+009 -5.911851066310020E+001 4.032310731483447E+001 
1.502250000000000E+009 -5.922005579918330E+001 4.010241629211738E+001 
1.502625000000000E+009 -5.907123869276899E+001 4.173979172098328E+001 
1.503000000000000E+009 -5.901721601423360E+001 4.000008385217129E+001 
1.503375000000000E+009 -5.893904143639923E+001 4.048628370253123E+001 
1.503750000000000E+009 -5.887994799861016E+001 3.991526033383986E+001 
1.504125000000000E+009 -5.858610118527052E+001 3.879466369341417E+001 
1.504500000000000E+009 -5.892416799822518E+001 3.898717138323721E+001 
1.504875000000000E+009 -5.856890698587871E+001 3.855453824793204E+001 
1.505250000000000E+009 -5.869933313839687E+001 3.754065274473916E+001 
1.505625000000000E+009 -5.831424329507230E+001 3.831335645753875E+001 
1.506000000000000E+009 -5.838776603025675E+001 3.792060591526584E+001 
1.506375000000000E+009 -5.844146464107390E+001 3.688278609926760E+001 
1.506750000000000E+009 -5.809086263367247E+001 3.676729134722292E+001 
1.507125000000000E+009 -5.808663918399414E+001 3.803730437762874E+001 
1.507500000000000E+009 -5.828321085654608E+001 3.457470291949123E+001 
1.507875000000000E+009 -5.797919785804771E+001 3.680948198795321E+001 
1.508250000000000E+009 -5.819001569843881E+001 3.314172251893147E+001 
1.508625000000000E+009 -5.793937723798128E+001 3.438773818577693E+001 
1.509000000000000E+009 -5.783962495412497E+001 3.465694078670272E+001 
1.509375000000000E+009 -5.775351289761929E+001 3.393270022894741E+001 
1.509750000000000E+009 -5.773208500562939E+001 3.364796853603291E+001 
1.510125000000000E+009 -5.767582780464429E+001 3.435984301888085E+001 
1.510500000000000E+009 -5.767966065861463E+001 3.346804752315796E+001 
1.510875000000000E+009 -5.752478896697362E+001 3.378916287462682E+001 
1.511250000000000E+009 -5.745251465381388E+001 3.358573041928532E+001 
1.511625000000000E+009 -5.736745727150791E+001 3.185506917151271E+001 
1.512000000000000E+009 -5.743650397315968E+001 3.259138376925213E+001 
1.512375000000000E+009 -5.731761945568200E+001 3.019297468329880E+001 
1.512750000000000E+009 -5.740550894439856E+001 3.283376699977447E+001 
1.513125000000000E+009 -5.741588433023326E+001 3.127546764823436E+001 
1.513500000000000E+009 -5.687067988769324E+001 3.133429533933469E+001 
1.513875000000000E+009 -5.712444905845240E+001 2.983686523393710E+001 
1.514250000000000E+009 -5.708680239170493E+001 2.997600008643448E+001 
1.514625000000000E+009 -5.674724114719120E+001 2.856315726708424E+001 
1.515000000000000E+009 -5.685402945779714E+001 2.984102443981973E+001 
1.515375000000000E+009 -5.689896908312770E+001 2.814333191315414E+001 
1.515750000000000E+009 -5.675950968387149E+001 2.868444595491984E+001 
1.516125000000000E+009 -5.666261071883529E+001 2.858489839157329E+001 
1.516500000000000E+009 -5.665639254391214E+001 2.696364733754802E+001 
1.516875000000000E+009 -5.649892748768983E+001 2.612288277321829E+001 
1.517250000000000E+009 -5.630607426028524E+001 2.622391199965144E+001 
1.517625000000000E+009 -5.664025961062347E+001 2.741438645978025E+001 
1.518000000000000E+009 -5.599887533429115E+001 2.607814443938504E+001 
1.518375000000000E+009 -5.640851139661788E+001 2.560750845117236E+001 
1.518750000000000E+009 -5.626542992180832E+001 2.679865841177216E+001 
1.519125000000000E+009 -5.603292422407670E+001 2.405771740338222E+001 
1.519500000000000E+009 -5.610362532930107E+001 2.409519385976600E+001 
1.519875000000000E+009 -5.618283935962747E+001 2.356037445600447E+001 
1.520250000000000E+009 -5.590302848845971E+001 2.262416056159137E+001 
1.520625000000000E+009 -5.590908354820737E+001 2.259955940273185E+001 
1.521000000000000E+009 -5.603905179833201E+001 2.351759214312109E+001 
1.521375000000000E+009 -5.566409605032816E+001 2.163384908942733E+001 
1.521750000000000E+009 -5.587959278826869E+001 2.330841776170398E+001 
1.522125000000000E+009 -5.543011726846472E+001 2.136013457973118E+001 
1.522500000000000E+009 -5.538742596222321E+001 2.221226085423778E+001 
1.522875000000000E+009 -5.563177352057569E+001 2.262580163518604E+001 
1.523250000000000E+009 -5.559917627080213E+001 2.129702174044121E+001 
1.523625000000000E+009 -5.513163449107898E+001 2.038752521164729E+001 
1.524000000000000E+009 -5.551679674918252E+001 1.957375467921549E+001 
1.524375000000000E+009 -5.531214919046734E+001 2.095136483757573E+001 
1.524750000000000E+009 -5.544126996585779E+001 2.066244860820922E+001 
1.525125000000000E+009 -5.521046082223919E+001 1.981491896732925E+001 
1.525500000000000E+009 -5.503414637259269E+001 1.967188656509158E+001 
1.525875000000000E+009 -5.487210621371541E+001 1.855491645202799E+001 
1.526250000000000E+009 -5.497675114555200E+001 1.955195846410322E+001 
1.526625000000000E+009 -5.501164778885594E+001 1.849942476236194E+001 
1.527000000000000E+009 -5.480717921773334E+001 1.860505258805105E+001 
1.527375000000000E+009 -5.501615609338079E+001 1.703224971983983E+001 
1.527750000000000E+009 -5.482028375653793E+001 1.851249849923532E+001 
1.528125000000000E+009 -5.460722717840161E+001 1.648538206167003E+001 
1.528500000000000E+009 -5.501820475907613E+001 1.574683029072681E+001 
1.528875000000000E+009 -5.478884694856993E+001 1.641338573624550E+001 
1.529250000000000E+009 -5.455104558266056E+001 1.606181377768020E+001 
1.529625000000000E+009 -5.440044912847812E+001 1.612138304911415E+001 
1.530000000000000E+009 -5.427209628853121E+001 1.558179071482675E+001 
1.530375000000000E+009 -5.455635894039203E+001 1.650273656855132E+001 
1.530750000000000E+009 -5.411987104071808E+001 1.475789969716580E+001 
1.531125000000000E+009 -5.435544018479031E+001 1.252698878211007E+001 
1.531500000000000E+009 -5.402017081125356E+001 1.255786188288757E+001 
1.531875000000000E+009 -5.416282214179420E+001 1.313217166344909E+001 
1.532250000000000E+009 -5.384536427293789E+001 1.374108469469299E+001 
1.532625000000000E+009 -5.377487782025037E+001 9.945708323586540E+000 
1.533000000000000E+009 -5.405671278241820E+001 1.288542275466515E+001 
1.533375000000000E+009 -5.374420507463805E+001 1.339088286231443E+001 
1.533750000000000E+009 -5.402323907386642E+001 1.100205344954326E+001 
1.534125000000000E+009 -5.361629230970659E+001 1.130080943032658E+001 
1.534500000000000E+009 -5.378579569279542E+001 1.083741514722933E+001 
1.534875000000000E+009 -5.416444318038729E+001 9.497621928008936E+000 
1.535250000000000E+009 -5.372474975515379E+001 6.984140924616042E+000 
1.535625000000000E+009 -5.361173734582528E+001 9.293522948538469E+000 
1.536000000000000E+009 -5.358573539458627E+001 1.134593701460575E+001 
1.536375000000000E+009 -5.352461840696261E+001 8.724114562540896E+000 
1.536750000000000E+009 -5.346583631910100E+001 8.918651616249086E+000 
1.537125000000000E+009 -5.341302187777183E+001 9.083476455767437E+000 
1.537500000000000E+009 -5.334391870478530E+001 6.606447000254558E+000 
1.537875000000000E+009 -5.331739108635017E+001 6.398258812536183E+000 
1.538250000000000E+009 -5.310062617019471E+001 7.315853668872908E+000 
1.538625000000000E+009 -5.283511533719799E+001 7.494489682800201E+000 
1.539000000000000E+009 -5.313993664263619E+001 7.044296203642431E+000 
1.539375000000000E+009 -5.302919823852659E+001 4.781205799071147E+000 
1.539750000000000E+009 -5.307176278396884E+001 7.123056986021427E+000 
1.540125000000000E+009 -5.303127995852947E+001 4.103791997456493E+000 
1.540500000000000E+009 -5.269860486979283E+001 3.827317393423095E+000 
1.540875000000000E+009 -5.293073588944242E+001 6.518224084543809E+000 
1.541250000000000E+009 -5.277888046713420E+001 4.330657267050206E+000 
1.541625000000000E+009 -5.260182866897161E+001 5.227013354923196E+000 
1.542000000000000E+009 -5.268194006359209E+001 3.689772611131176E+000 
1.542375000000000E+009 -5.249738991730977E+001 3.172275747872546E+000 
1.542750000000000E+009 -5.248710660375573E+001 3.424995926491871E+000 
1.543125000000000E+009 -5.228108788991255E+001 2.100881915010978E+000 
1.543500000000000E+009 -5.225950961029022E+001 1.088473356326467E+000 
1.543875000000000E+009 -5.218383027164091E+001 3.077696159099713E+000 
1.544250000000000E+009 -5.240861528843838E+001 1.236675767159905E+000 
1.544625000000000E+009 -5.225286314234739E+001 3.527922795256684E+000 
1.545000000000000E+009 -5.204475643605276E+001 4.815662262647525E-001 
1.545375000000000E+009 -5.212878265438403E+001 1.160962047472077E+000 
1.545750000000000E+009 -5.214783832886334E+001 9.457803073665324E-001 
1.546125000000000E+009 -5.196139107111664E+001 6.795135100541185E-001 
1.546500000000000E+009 -5.202299346754633E+001 -3.434137522704872E-001 
1.546875000000000E+009 -5.172117247990665E+001 -6.469428959090071E-001 
1.547250000000000E+009 -5.176035178045952E+001 -9.990584546117488E-001 
1.547625000000000E+009 -5.181682530540964E+001 -1.515835710334134E+000 
1.548000000000000E+009 -5.158901074454347E+001 -1.109798929536062E+000 
1.548375000000000E+009 -5.156130974154138E+001 -8.775718383928690E-001 
1.548750000000000E+009 -5.164413770444314E+001 -2.416785147141550E+000 
1.549125000000000E+009 -5.133491046906872E+001 -3.313119976270680E+000 
1.549500000000000E+009 -5.129943165839244E+001 -3.275908928603239E+000 
1.549875000000000E+009 -5.119636102505527E+001 -2.924414330138450E+000 
1.550250000000000E+009 -5.118356059033263E+001 -3.896630246658153E+000 
1.550625000000000E+009 -5.119447520232095E+001 -3.602583465695487E+000 
1.551000000000000E+009 -5.115156095112477E+001 -3.824291037431185E+000 
1.551375000000000E+009 -5.108624642922364E+001 -4.627962540724031E+000 
1.551750000000000E+009 -5.092622265911395E+001 -4.646306509531497E+000 
1.552125000000000E+009 -5.083901826023637E+001 -4.988199959031054E+000 
1.552500000000000E+009 -5.092841548197757E+001 -5.243908133722139E+000 
1.552875000000000E+009 -5.067063723475268E+001 -5.916276305540331E+000 
1.553250000000000E+009 -5.070176581677759E+001 -6.104875443455233E+000 
1.553625000000000E+009 -5.065835000988974E+001 -6.233026830043444E+000 
1.554000000000000E+009 -5.049317642809449E+001 -6.800288390094883E+000 
1.554375000000000E+009 -5.048121087076892E+001 -7.026763299043186E+000 
1.554750000000000E+009 -5.042585108451853E+001 -7.270482176305236E+000 
1.555125000000000E+009 -5.045223361056797E+001 -8.236020274437056E+000 
1.555500000000000E+009 -5.031816859345923E+001 -8.524051962843986E+000 
1.555875000000000E+009 -5.024073894037688E+001 -8.574523208460940E+000 
1.556250000000000E+009 -5.020247158826125E+001 -8.854765415373016E+000 
1.556625000000000E+009 -5.005852729488032E+001 -1.000497424308128E+001 
1.557000000000000E+009 -5.006045359483620E+001 -1.031426548079500E+001 
1.557375000000000E+009 -5.000613083012340E+001 -1.084141214166042E+001 
1.557750000000000E+009 -5.002630289656177E+001 -1.135598372094220E+001 
1.558125000000000E+009 -4.991173741718447E+001 -1.040060711309355E+001 
1.558500000000000E+009 -4.988217024991685E+001 -1.185324730584598E+001 
1.558875000000000E+009 -4.980240608882098E+001 -1.160365816324986E+001 
1.559250000000000E+009 -4.968595733362862E+001 -1.173803574297610E+001 
1.559625000000000E+009 -4.959261831917345E+001 -1.308632200222898E+001 
1.560000000000000E+009 -4.953239168425370E+001 -1.271032571479935E+001 
1.560375000000000E+009 -4.949490633307122E+001 -1.354693623821612E+001 
1.560750000000000E+009 -4.946629159592079E+001 -1.421033514799073E+001 
1.561125000000000E+009 -4.938343185239002E+001 -1.429429012070155E+001 
1.561500000000000E+009 -4.927442942411509E+001 -1.457256982316124E+001 
1.561875000000000E+009 -4.930346208896260E+001 -1.510011221739483E+001 
1.562250000000000E+009 -4.923376527362599E+001 -1.519583373680384E+001 
1.562625000000000E+009 -4.911380283860049E+001 -1.579315912927902E+001 
1.563000000000000E+009 -4.900998487113002E+001 -1.699900161803287E+001 
1.563375000000000E+009 -4.910001259181139E+001 -1.707796939705998E+001 
1.563750000000000E+009 -4.892911902837967E+001 -1.706179039161966E+001 
1.564125000000000E+009 -4.892064634938671E+001 -1.721166172763418E+001 
1.564500000000000E+009 -4.892908076236544E+001 -1.801212602427444E+001 
1.564875000000000E+009 -4.877099466482980E+001 -1.841808122917330E+001 
1.565250000000000E+009 -4.873682788877358E+001 -1.881247181543966E+001 
1.565625000000000E+009 -4.863361511743469E+001 -1.925175280042848E+001 
1.566000000000000E+009 -4.873187216896961E+001 -1.982903769624744E+001 
1.566375000000000E+009 -4.853239113644995E+001 -2.002549006823380E+001 
1.566750000000000E+009 -4.848748779113717E+001 -2.042141257913935E+001 
1.567125000000000E+009 -4.842214538471431E+001 -2.041257863141592E+001 
1.567500000000000E+009 -4.833451157556989E+001 -2.097077342789958E+001 
1.567875000000000E+009 -4.842144434244548E+001 -2.187572182466259E+001 
1.568250000000000E+009 -4.829671391663664E+001 -2.226440553172967E+001 
1.568625000000000E+009 -4.834797160542922E+001 -2.241987186663708E+001 
1.569000000000000E+009 -4.827948918960239E+001 -2.301609036768425E+001 
1.569375000000000E+009 -4.814035425563947E+001 -2.284348757320456E+001 
1.569750000000000E+009 -4.815702751706503E+001 -2.338183709544800E+001 
1.570125000000000E+009 -4.805832661375062E+001 -2.377286158329145E+001 
1.570500000000000E+009 -4.804579557229191E+001 -2.383767762223252E+001 
1.570875000000000E+009 -4.793556599103372E+001 -2.414927328365680E+001 
1.571250000000000E+009 -4.789309475073632E+001 -2.450465845161546E+001 
1.571625000000000E+009 -4.794273526094450E+001 -2.565191187443728E+001 
1.572000000000000E+009 -4.772087810968622E+001 -2.467076766117333E+001 
1.572375000000000E+009 -4.773318696252960E+001 -2.514317140345055E+001 
1.572750000000000E+009 -4.767164218687250E+001 -2.533928336505461E+001 
1.573125000000000E+009 -4.761451581116652E+001 -2.643245121659312E+001 
1.573500000000000E+009 -4.757365650336772E+001 -2.635727490695215E+001 
1.573875000000000E+009 -4.755072797113866E+001 -2.643299110294091E+001 
1.574250000000000E+009 -4.740219871701017E+001 -2.682905022220011E+001 
1.574625000000000E+009 -4.740962058488988E+001 -2.767045329379060E+001 
1.575000000000000E+009 -4.729263265580129E+001 -2.814924982007887E+001 
1.575375000000000E+009 -4.739075610797012E+001 -2.853182592790670E+001 
1.575750000000000E+009 -4.724896754187636E+001 -2.840336031300552E+001 
1.576125000000000E+009 -4.715746886134961E+001 -2.897175223491457E+001 
1.576500000000000E+009 -4.712667627595301E+001 -2.895436159173558E+001 
1.576875000000000E+009 -4.696531565260703E+001 -2.913000574010640E+001 
1.577250000000000E+009 -4.698216871963139E+001 -2.970140029884962E+001 
1.577625000000000E+009 -4.700086569504239E+001 -3.045845708623453E+001 
1.578000000000000E+009 -4.683915099969055E+001 -3.034012682575762E+001 
1.578375000000000E+009 -4.686805098714152E+001 -3.028681576083814E+001 
1.578750000000000E+009 -4.689871672098230E+001 -3.123844463145927E+001 
1.579125000000000E+009 -4.672311262732032E+001 -3.086022735198327E+001 
1.579500000000000E+009 -4.665557360718076E+001 -3.161270038065847E+001 
1.579875000000000E+009 -4.654470956272064E+001 -3.225480391684690E+001 
1.580250000000000E+009 -4.661051098241846E+001 -3.146819025661044E+001 
1.580625000000000E+009 -4.651505420406687E+001 -3.231637544426724E+001 
1.581000000000000E+009 -4.638480535107342E+001 -3.297199186927384E+001 
1.581375000000000E+009 -4.647349939954763E+001 -3.273542979252861E+001 
1.581750000000000E+009 -4.628212875827668E+001 -3.291737786847507E+001 
1.582125000000000E+009 -4.617468424911910E+001 -3.324678218923827E+001 
1.582500000000000E+009 -4.613037677577501E+001 -3.349900906854963E+001 
1.582875000000000E+009 -4.608293002412704E+001 -3.418645412125213E+001 
1.583250000000000E+009 -4.608442938688740E+001 -3.398720718036564E+001 
1.583625000000000E+009 -4.596473428758590E+001 -3.453544660652892E+001 
1.584000000000000E+009 -4.577527686483741E+001 -3.441701684166890E+001 
1.584375000000000E+009 -4.581468031983847E+001 -3.559681311316777E+001 
1.584750000000000E+009 -4.586235183559106E+001 -3.570846626780943E+001 
1.585125000000000E+009 -4.562995108520278E+001 -3.570537613822850E+001 
1.585500000000000E+009 -4.567494039829816E+001 -3.529584367920873E+001 
1.585875000000000E+009 -4.553881026778914E+001 -3.596329284378066E+001 
1.586250000000000E+009 -4.540850174316068E+001 -3.594603675524154E+001 
1.586625000000000E+009 -4.551242367120135E+001 -3.625730950667791E+001 
1.587000000000000E+009 -4.527674372157158E+001 -3.678053069121603E+001 
1.587375000000000E+009 -4.539682587807901E+001 -3.742561223406641E+001 
1.587750000000000E+009 -4.525150591890454E+001 -3.772297423855221E+001 
1.588125000000000E+009 -4.513418849700941E+001 -3.784121527660241E+001 
1.588500000000000E+009 -4.512204084579985E+001 -3.895296566385678E+001 
1.588875000000000E+009 -4.504646639649809E+001 -3.796420019157176E+001 
1.589250000000000E+009 -4.496545468093494E+001 -3.881578000965456E+001 
1.589625000000000E+009 -4.483382804815398E+001 -3.931417913844123E+001 
1.590000000000000E+009 -4.478019074206504E+001 -3.937700264292450E+001 
1.590375000000000E+009 -4.471948248294184E+001 -3.918671390391864E+001 
1.590750000000000E+009 -4.475723642450355E+001 -3.918960569842720E+001 
1.591125000000000E+009 -4.459438423251104E+001 -3.993610641533479E+001 
1.591500000000000E+009 -4.459993469318650E+001 -4.013207695812357E+001 
1.591875000000000E+009 -4.455286270838476E+001 -4.115088809015190E+001 
1.592250000000000E+009 -4.447435210205859E+001 -4.098833144797042E+001 
1.592625000000000E+009 -4.432362299895646E+001 -4.107056324516359E+001 
1.593000000000000E+009 -4.427750247526659E+001 -4.104294110864550E+001 
1.593375000000000E+009 -4.415640432420252E+001 -4.196137709229092E+001 
1.593750000000000E+009 -4.413891089477843E+001 -4.241628668789448E+001 
1.594125000000000E+009 -4.404643215579234E+001 -4.283974568878811E+001 
1.594500000000000E+009 -4.394497635133463E+001 -4.203571075279528E+001 
1.594875000000000E+009 -4.384814464133197E+001 -4.260184453478453E+001 
1.595250000000000E+009 -4.381163184416700E+001 -4.320326043456623E+001 
1.595625000000000E+009 -4.377776921099792E+001 -4.276032235220865E+001 
1.596000000000000E+009 -4.372071106726056E+001 -4.352554760704220E+001 
1.596375000000000E+009 -4.366758844463589E+001 -4.391973335289829E+001 
1.596750000000000E+009 -4.354937513107914E+001 -4.439763372381459E+001 
1.597125000000000E+009 -4.350344306269665E+001 -4.476692531774778E+001 
1.597500000000000E+009 -4.341941403685664E+001 -4.447041034154451E+001 
1.597875000000000E+009 -4.337109968590281E+001 -4.499027774817331E+001 
1.598250000000000E+009 -4.328037150038818E+001 -4.538498508025016E+001 
1.598625000000000E+009 -4.325443235761212E+001 -4.551623441535494E+001 
1.599000000000000E+009 -4.319427269779028E+001 -4.596826218290226E+001 
1.599375000000000E+009 -4.321055614665359E+001 -4.640299621160160E+001 
