# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.951991327621655E+001 4.496792580606731E+001 
1.500375000000000E+009 -5.937829890035818E+001 4.478423982218946E+001 
1.500750000000000E+009 -5.913065397398324E+001 4.491933725933144E+001 
1.501125000000000E+009 -5.888659010378247E+001 4.376246006941742E+001 
1.501500000000000E+009 -5.897745047443534E+001 4.623267100397298E+001 
1.501875000000000E+009 -5.883387773683048E+001 4.355883511036641E+001 
1.502250000000000E+009 -5.888906847822648E+001 4.315692773800730E+001 
1.502625000000000E+009 -5.855393214503586E+001 4.394595553440497E+001 
1.503000000000000E+009 -5.881110850129159E+001 4.297249628032736E+001 
1.503375000000000E+009 -5.846145834473054E+001 4.137951649192574E+001 
1.503750000000000E+009 -5.857157983405304E+001 4.149201689149318E+001 
1.504125000000000E+009 -5.860015554941725E+001 4.093524686652867E+001 
1.504500000000000E+009 -5.856048058474705E+001 4.029397996805247E+001 
1.504875000000000E+009 -5.834442035088198E+001 3.858867192301991E+001 
1.505250000000000E+009 -5.847740781586806E+001 4.042425499485924E+001 
1.505625000000000E+009 -5.834245108300392E+001 3.891251788049814E+001 
1.506000000000000E+009 -5.832711156366194E+001 3.998809534091913E+001 
1.506375000000000E+009 -5.821588283306685E+001 4.219630779201605E+001 
1.506750000000000E+009 -5.813702427850448E+001 3.861091229452521E+001 
1.507125000000000E+009 -5.806283911321245E+001 3.753979769108731E+001 
1.507500000000000E+009 -5.809958062604206E+001 3.857380281338746E+001 
1.507875000000000E+009 -5.802460139100147E+001 3.749194384058233E+001 
1.508250000000000E+009 -5.791797248433990E+001 3.694405341100173E+001 
1.508625000000000E+009 -5.786359213369701E+001 3.573316315527737E+001 
1.509000000000000E+009 -5.759153122411261E+001 3.645347861814342E+001 
1.509375000000000E+009 -5.739387196612830E+001 3.620572723477991E+001 
1.509750000000000E+009 -5.763513630915325E+001 3.571898671993603E+001 
1.510125000000000E+009 -5.746812914581535E+001 3.638916503115007E+001 
1.510500000000000E+009 -5.732545397892201E+001 3.443028794461586E+001 
1.510875000000000E+009 -5.730724388879481E+001 3.422479060886980E+001 
1.511250000000000E+009 -5.700090188075505E+001 3.397786002910865E+001 
1.511625000000000E+009 -5.717424264814925E+001 3.301197010775876E+001 
1.512000000000000E+009 -5.724994441280340E+001 3.300578276520857E+001 
1.512375000000000E+009 -5.676628369212872E+001 3.300165433843084E+001 
1.512750000000000E+009 -5.717393142550954E+001 3.164237141441954E+001 
1.513125000000000E+009 -5.685341784949290E+001 3.317251411395243E+001 
1.513500000000000E+009 -5.710822060505696E+001 3.182573386764194E+001 
1.513875000000000E+009 -5.675962433188825E+001 3.305871715167459E+001 
1.514250000000000E+009 -5.665817986546517E+001 3.072288727671463E+001 
1.514625000000000E+009 -5.658479784492220E+001 3.091226789464103E+001 
1.515000000000000E+009 -5.676669519876570E+001 3.152049387594552E+001 
1.515375000000000E+009 -5.662120296092699E+001 2.870013157384684E+001 
1.515750000000000E+009 -5.666644824751531E+001 3.053875527507901E+001 
1.516125000000000E+009 -5.649065080185162E+001 2.882910059124251E+001 
1.516500000000000E+009 -5.642103485660363E+001 2.907629785026786E+001 
1.516875000000000E+009 -5.631774878820994E+001 2.804901832927238E+001 
1.517250000000000E+009 -5.615780260636881E+001 2.861263690784497E+001 
1.517625000000000E+009 -5.612455081372201E+001 2.767725000377214E+001 
1.518000000000000E+009 -5.607716705633996E+001 2.911329547790420E+001 
1.518375000000000E+009 -5.620058163604112E+001 2.751009683202207E+001 
1.518750000000000E+009 -5.602489214412105E+001 2.733202223207414E+001 
1.519125000000000E+009 -5.604654391490271E+001 2.635843704924863E+001 
1.519500000000000E+009 -5.589479072587187E+001 2.691626809129543E+001 
1.519875000000000E+009 -5.578513358046844E+001 2.558304073969854E+001 
1.520250000000000E+009 -5.575632411189901E+001 2.509533713038406E+001 
1.520625000000000E+009 -5.555218593087961E+001 2.652160258497229E+001 
1.521000000000000E+009 -5.580551725016404E+001 2.417721668004368E+001 
1.521375000000000E+009 -5.530321989876466E+001 2.379763313546643E+001 
1.521750000000000E+009 -5.569616626807347E+001 2.338206828972043E+001 
1.522125000000000E+009 -5.551713847027667E+001 2.274978247675383E+001 
1.522500000000000E+009 -5.560901654113405E+001 2.250074594831622E+001 
1.522875000000000E+009 -5.523551975908339E+001 2.355570790840665E+001 
1.523250000000000E+009 -5.529217158731766E+001 2.280882832985402E+001 
1.523625000000000E+009 -5.512263137614231E+001 2.110022599948503E+001 
1.524000000000000E+009 -5.519465080591087E+001 2.178841436807243E+001 
1.524375000000000E+009 -5.539562509115707E+001 2.249435230627655E+001 
1.524750000000000E+009 -5.503858891785398E+001 2.151518191469307E+001 
1.525125000000000E+009 -5.493371028297743E+001 2.073993523693335E+001 
1.525500000000000E+009 -5.514822561449729E+001 2.112852792580329E+001 
1.525875000000000E+009 -5.481786345017096E+001 1.877412604560402E+001 
1.526250000000000E+009 -5.474526682644422E+001 1.867655674817522E+001 
1.526625000000000E+009 -5.482304209254425E+001 1.943417606428894E+001 
1.527000000000000E+009 -5.461374642716642E+001 1.913605103488385E+001 
1.527375000000000E+009 -5.473076280151125E+001 1.964809181128563E+001 
1.527750000000000E+009 -5.472035638788965E+001 1.671049684169297E+001 
1.528125000000000E+009 -5.450911902282417E+001 1.687990768440168E+001 
1.528500000000000E+009 -5.448354862562179E+001 1.785862426546064E+001 
1.528875000000000E+009 -5.442422146340935E+001 1.692195422620713E+001 
1.529250000000000E+009 -5.464635928744823E+001 1.665499887593128E+001 
1.529625000000000E+009 -5.445580299491126E+001 1.672356807679011E+001 
1.530000000000000E+009 -5.425119774328484E+001 1.681942047733799E+001 
1.530375000000000E+009 -5.417009965341189E+001 1.638215476585481E+001 
1.530750000000000E+009 -5.429508976816840E+001 1.434118705422572E+001 
1.531125000000000E+009 -5.426046570450477E+001 1.558829371433649E+001 
1.531500000000000E+009 -5.406161137127243E+001 1.514303377234349E+001 
1.531875000000000E+009 -5.386208964379214E+001 1.555225234186679E+001 
1.532250000000000E+009 -5.380041040675685E+001 1.498655634844436E+001 
1.532625000000000E+009 -5.364684388554483E+001 1.296115737829335E+001 
1.533000000000000E+009 -5.381266843075091E+001 1.211129618568914E+001 
1.533375000000000E+009 -5.359533164564123E+001 1.388692672072872E+001 
1.533750000000000E+009 -5.345967430048471E+001 1.329446161814180E+001 
1.534125000000000E+009 -5.382540397459383E+001 1.172721717573712E+001 
1.534500000000000E+009 -5.340107307505687E+001 1.042839226205262E+001 
1.534875000000000E+009 -5.367266682820205E+001 1.201885632339459E+001 
1.535250000000000E+009 -5.346460670850803E+001 1.062693630676040E+001 
1.535625000000000E+009 -5.298179553302786E+001 1.139071767618833E+001 
1.536000000000000E+009 -5.305766052537074E+001 1.145096252744769E+001 
1.536375000000000E+009 -5.307871648442815E+001 8.066531731524329E+000 
1.536750000000000E+009 -5.319068960161656E+001 8.351130414643240E+000 
1.537125000000000E+009 -5.289783596934048E+001 8.505843017441917E+000 
1.537500000000000E+009 -5.274267666252632E+001 9.593337426483883E+000 
1.537875000000000E+009 -5.296710356395062E+001 9.033903039613954E+000 
1.538250000000000E+009 -5.322104009029499E+001 6.454177648134826E+000 
1.538625000000000E+009 -5.295566024400313E+001 6.649599257739025E+000 
1.539000000000000E+009 -5.305574718999809E+001 6.356570459657679E+000 
1.539375000000000E+009 -5.285755705413032E+001 7.149119477316170E+000 
1.539750000000000E+009 -5.255909609371653E+001 6.556737260244628E+000 
1.540125000000000E+009 -5.266825361743079E+001 6.934192068216285E+000 
1.540500000000000E+009 -5.254166575560041E+001 6.277367042993292E+000 
1.540875000000000E+009 -5.255252546455003E+001 5.392550369877580E+000 
1.541250000000000E+009 -5.225508644467413E+001 6.483551291760735E+000 
1.541625000000000E+009 -5.249693029541199E+001 5.941266060256313E+000 
1.542000000000000E+009 -5.245861584788484E+001 4.863430644471384E+000 
1.542375000000000E+009 -5.235131648081227E+001 3.906469739770336E+000 
1.542750000000000E+009 -5.226885584171517E+001 4.855712025846979E+000 
1.543125000000000E+009 -5.209678529190123E+001 4.007178401694093E+000 
1.543500000000000E+009 -5.199806512074341E+001 4.457770571240553E+000 
1.543875000000000E+009 -5.210212164944308E+001 2.705459018791870E+000 
1.544250000000000E+009 -5.166945201506195E+001 3.175480311010986E+000 
1.544625000000000E+009 -5.196322541379919E+001 4.045971001982042E+000 
1.545000000000000E+009 -5.200267050789742E+001 2.146237729128944E+000 
1.545375000000000E+009 -5.189695080901825E+001 2.458732835972059E+000 
1.545750000000000E+009 -5.193486437972970E+001 1.685146871117188E+000 
1.546125000000000E+009 -5.171725719143485E+001 1.980569324421572E+000 
1.546500000000000E+009 -5.149958634402078E+001 3.051956893113041E-001 
1.546875000000000E+009 -5.135945252278629E+001 2.131663882838983E+000 
1.547250000000000E+009 -5.138400895548713E+001 1.129264245761583E+000 
1.547625000000000E+009 -5.147933387059273E+001 4.678050098418247E-001 
1.548000000000000E+009 -5.131683886024211E+001 -5.799874397057788E-001 
1.548375000000000E+009 -5.141817791236695E+001 -1.503447010577098E-001 
1.548750000000000E+009 -5.121009192830285E+001 -2.641253835376513E-001 
1.549125000000000E+009 -5.115585167103732E+001 -1.951596827624544E+000 
1.549500000000000E+009 -5.104398942113687E+001 -1.261439414062743E+000 
1.549875000000000E+009 -5.111324407558867E+001 -2.258647753125959E+000 
1.550250000000000E+009 -5.097593826991619E+001 -1.516732329104548E+000 
1.550625000000000E+009 -5.094062005056303E+001 -1.873058515886354E+000 
1.551000000000000E+009 -5.079658596460835E+001 -2.238694861508566E+000 
1.551375000000000E+009 -5.081461467437632E+001 -2.929072347473559E+000 
1.551750000000000E+009 -5.079553933861149E+001 -2.977865189448171E+000 
1.552125000000000E+009 -5.062148288154590E+001 -3.143000913285279E+000 
1.552500000000000E+009 -5.064054484862417E+001 -3.631124126790930E+000 
1.552875000000000E+009 -5.046524518709217E+001 -4.662108316328304E+000 
1.553250000000000E+009 -5.044844844634697E+001 -5.003043798557150E+000 
1.553625000000000E+009 -5.034550849322644E+001 -5.289912822191544E+000 
1.554000000000000E+009 -5.027459291741537E+001 -5.804104349173622E+000 
1.554375000000000E+009 -5.030836234569846E+001 -5.617199583205705E+000 
1.554750000000000E+009 -5.015228478700759E+001 -5.743391750815737E+000 
1.555125000000000E+009 -5.013072699109657E+001 -6.572060686476177E+000 
1.555500000000000E+009 -5.006233727816884E+001 -6.593777432247852E+000 
1.555875000000000E+009 -4.992092001882480E+001 -7.336260277688554E+000 
1.556250000000000E+009 -4.999567132734055E+001 -7.263682269666488E+000 
1.556625000000000E+009 -4.992445360855721E+001 -7.999854169934704E+000 
1.557000000000000E+009 -4.977731018483412E+001 -8.021244153250887E+000 
1.557375000000000E+009 -4.967410905796118E+001 -8.895691678256586E+000 
1.557750000000000E+009 -4.968604573360030E+001 -9.093656973373731E+000 
1.558125000000000E+009 -4.963397007885178E+001 -9.252750640676169E+000 
1.558500000000000E+009 -4.955963964217049E+001 -1.001932935751128E+001 
1.558875000000000E+009 -4.944152528583442E+001 -9.897447820584636E+000 
1.559250000000000E+009 -4.940712241617112E+001 -1.083641386094354E+001 
1.559625000000000E+009 -4.935192542384496E+001 -1.067858831348936E+001 
1.560000000000000E+009 -4.927384953339954E+001 -1.130919988111391E+001 
1.560375000000000E+009 -4.922096647863321E+001 -1.190761455499972E+001 
1.560750000000000E+009 -4.913487235889694E+001 -1.268836438459104E+001 
1.561125000000000E+009 -4.908996216854700E+001 -1.288897880247762E+001 
1.561500000000000E+009 -4.902540735809675E+001 -1.316931252446823E+001 
1.561875000000000E+009 -4.901366290230225E+001 -1.385004958666784E+001 
1.562250000000000E+009 -4.885735808699447E+001 -1.395948638494136E+001 
1.562625000000000E+009 -4.887460341093815E+001 -1.446972710835074E+001 
1.563000000000000E+009 -4.877165750073091E+001 -1.507255920165208E+001 
1.563375000000000E+009 -4.871584552761615E+001 -1.515336895881918E+001 
1.563750000000000E+009 -4.865346979050617E+001 -1.571485652603795E+001 
1.564125000000000E+009 -4.857381826322968E+001 -1.585653321794958E+001 
1.564500000000000E+009 -4.854084100915704E+001 -1.631473028348949E+001 
1.564875000000000E+009 -4.858043146484866E+001 -1.699425310343602E+001 
1.565250000000000E+009 -4.846925460099843E+001 -1.681337184028644E+001 
1.565625000000000E+009 -4.838617360460493E+001 -1.732487807469992E+001 
1.566000000000000E+009 -4.834335380446034E+001 -1.761621838971600E+001 
1.566375000000000E+009 -4.835806918726932E+001 -1.817755023213594E+001 
1.566750000000000E+009 -4.817116354180042E+001 -1.887708866451554E+001 
1.567125000000000E+009 -4.822826134719463E+001 -1.926289881459519E+001 
1.567500000000000E+009 -4.814736390167237E+001 -1.900889999378794E+001 
1.567875000000000E+009 -4.811967216435728E+001 -1.970015221831002E+001 
1.568250000000000E+009 -4.805754740841903E+001 -2.011688454458113E+001 
1.568625000000000E+009 -4.796730536309996E+001 -2.055456338288977E+001 
1.569000000000000E+009 -4.789709897230078E+001 -2.045856463895811E+001 
1.569375000000000E+009 -4.790737496481497E+001 -2.084726855012100E+001 
1.569750000000000E+009 -4.788903442319320E+001 -2.183171327569912E+001 
1.570125000000000E+009 -4.781904648879615E+001 -2.187511027957881E+001 
1.570500000000000E+009 -4.775488484769996E+001 -2.256366613098630E+001 
1.570875000000000E+009 -4.765127110309069E+001 -2.241247695947303E+001 
1.571250000000000E+009 -4.752318275313994E+001 -2.233520525279543E+001 
1.571625000000000E+009 -4.755780148268857E+001 -2.321845501151915E+001 
1.572000000000000E+009 -4.748914671500545E+001 -2.317544393313832E+001 
1.572375000000000E+009 -4.748337250659265E+001 -2.386284889301243E+001 
1.572750000000000E+009 -4.737876763712857E+001 -2.400215996236121E+001 
1.573125000000000E+009 -4.731114891974693E+001 -2.410431251491926E+001 
1.573500000000000E+009 -4.719577546884658E+001 -2.455945426591495E+001 
1.573875000000000E+009 -4.719329316733616E+001 -2.495483835506904E+001 
1.574250000000000E+009 -4.715574559100595E+001 -2.630496680367450E+001 
1.574625000000000E+009 -4.714303564027127E+001 -2.568544619513419E+001 
1.575000000000000E+009 -4.707126891123923E+001 -2.659529025598109E+001 
1.575375000000000E+009 -4.709817649597962E+001 -2.620764042775083E+001 
1.575750000000000E+009 -4.689428967577955E+001 -2.678694276709199E+001 
1.576125000000000E+009 -4.687840767825753E+001 -2.694963743040493E+001 
1.576500000000000E+009 -4.677121904592780E+001 -2.698459953759709E+001 
1.576875000000000E+009 -4.666688465504911E+001 -2.767440358957277E+001 
1.577250000000000E+009 -4.670635557430264E+001 -2.825060289997037E+001 
1.577625000000000E+009 -4.662380562443196E+001 -2.844532855509718E+001 
1.578000000000000E+009 -4.661826561611279E+001 -2.863794049937573E+001 
1.578375000000000E+009 -4.643357398734264E+001 -2.834156135997225E+001 
1.578750000000000E+009 -4.649052250298087E+001 -2.917105560582088E+001 
1.579125000000000E+009 -4.641572781244573E+001 -2.940370046633037E+001 
1.579500000000000E+009 -4.622327564547278E+001 -2.959356074702507E+001 
1.579875000000000E+009 -4.618414511997094E+001 -3.030770051820232E+001 
1.580250000000000E+009 -4.624962225777149E+001 -3.028768521657724E+001 
1.580625000000000E+009 -4.618457433140657E+001 -3.059675511366570E+001 
1.581000000000000E+009 -4.610771277119820E+001 -3.095269987489621E+001 
1.581375000000000E+009 -4.593706466519765E+001 -3.137782718088482E+001 
1.581750000000000E+009 -4.596471299174011E+001 -3.145401283719906E+001 
1.582125000000000E+009 -4.601424870648598E+001 -3.197636334420794E+001 
1.582500000000000E+009 -4.594986763799761E+001 -3.240541919946107E+001 
1.582875000000000E+009 -4.573067400678149E+001 -3.213401456651440E+001 
1.583250000000000E+009 -4.561790734200070E+001 -3.259474477510892E+001 
1.583625000000000E+009 -4.557969101251008E+001 -3.319550618841556E+001 
1.584000000000000E+009 -4.557346545044914E+001 -3.287390179921296E+001 
1.584375000000000E+009 -4.548449857739895E+001 -3.302192734698866E+001 
1.584750000000000E+009 -4.551641138866510E+001 -3.310878008954654E+001 
1.585125000000000E+009 -4.541493865246495E+001 -3.397751464656554E+001 
1.585500000000000E+009 -4.534353231066398E+001 -3.408332004778148E+001 
1.585875000000000E+009 -4.522105736468402E+001 -3.479743974993499E+001 
1.586250000000000E+009 -4.520292835713274E+001 -3.461543894839883E+001 
1.586625000000000E+009 -4.513054099574634E+001 -3.530160778970981E+001 
1.587000000000000E+009 -4.502592445434550E+001 -3.539715403982808E+001 
1.587375000000000E+009 -4.495470234644809E+001 -3.572441997483053E+001 
1.587750000000000E+009 -4.494036195130956E+001 -3.596902634860110E+001 
1.588125000000000E+009 -4.484874623775900E+001 -3.564618662868473E+001 
1.588500000000000E+009 -4.478693809227018E+001 -3.672345786836277E+001 
1.588875000000000E+009 -4.469277898109434E+001 -3.694554795198497E+001 
1.589250000000000E+009 -4.457507219664346E+001 -3.652536926956347E+001 
1.589625000000000E+009 -4.452213050998117E+001 -3.760007118671226E+001 
1.590000000000000E+009 -4.455388346816019E+001 -3.777042230296378E+001 
1.590375000000000E+009 -4.448962030694884E+001 -3.792217195345042E+001 
1.590750000000000E+009 -4.435120494807445E+001 -3.812041947159742E+001 
1.591125000000000E+009 -4.429017225048500E+001 -3.819321949868921E+001 
1.591500000000000E+009 -4.424088598458567E+001 -3.847566437539308E+001 
1.591875000000000E+009 -4.423512199233345E+001 -3.910478025111932E+001 
1.592250000000000E+009 -4.407612010853415E+001 -3.924613160751503E+001 
1.592625000000000E+009 -4.405927766163437E+001 -3.899052415060706E+001 
1.593000000000000E+009 -4.390990597182253E+001 -3.934024705010678E+001 
1.593375000000000E+009 -4.381382098185214E+001 -3.979785660302133E+001 
1.593750000000000E+009 -4.381706386194805E+001 -4.053554289386980E+001 
1.594125000000000E+009 -4.377729826953782E+001 -4.100387195577365E+001 
1.594500000000000E+009 -4.364666208263976E+001 -4.105964404187640E+001 
1.594875000000000E+009 -4.358154882309115E+001 -4.113982725224448E+001 
1.595250000000000E+009 -4.355121036429019E+001 -4.123843476773449E+001 
1.595625000000000E+009 -4.350752721140381E+001 -4.175423822735400E+001 
1.596000000000000E+009 -4.337489901514212E+001 -4.210426127858396E+001 
