# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.944650131753937E+001 4.558914176992193E+001 
1.500375000000000E+009 -5.908175130997451E+001 4.420363365351175E+001 
1.500750000000000E+009 -5.902580225040564E+001 4.412293621832924E+001 
1.501125000000000E+009 -5.897324498472610E+001 4.549152119482082E+001 
1.501500000000000E+009 -5.875618243221128E+001 4.391487162050945E+001 
1.501875000000000E+009 -5.896551574832280E+001 4.210852089296532E+001 
1.502250000000000E+009 -5.888529631234284E+001 4.193599166173541E+001 
1.502625000000000E+009 -5.853496620899658E+001 4.204967576462322E+001 
1.503000000000000E+009 -5.872800060745055E+001 4.251485974733362E+001 
1.503375000000000E+009 -5.850549430977835E+001 4.274244939635985E+001 
1.503750000000000E+009 -5.836036359872205E+001 4.052447073344295E+001 
1.504125000000000E+009 -5.843196024785988E+001 4.039214738805367E+001 
1.504500000000000E+009 -5.856809041104097E+001 4.134223233631390E+001 
1.504875000000000E+009 -5.835019132394302E+001 4.076623240899210E+001 
1.505250000000000E+009 -5.825436132321219E+001 4.047728719571524E+001 
1.505625000000000E+009 -5.813629862418829E+001 3.911522518098837E+001 
1.506000000000000E+009 -5.815857243977522E+001 3.949775214170587E+001 
1.506375000000000E+009 -5.801639737175771E+001 3.672101210938409E+001 
1.506750000000000E+009 -5.806821262341535E+001 3.693165539155140E+001 
1.507125000000000E+009 -5.826784173282275E+001 3.838112370363820E+001 
1.507500000000000E+009 -5.802981334835978E+001 3.750927009306761E+001 
1.507875000000000E+009 -5.800664603308636E+001 3.883172302766966E+001 
1.508250000000000E+009 -5.783035043417360E+001 3.768995605050258E+001 
1.508625000000000E+009 -5.759388064141886E+001 3.646994045094232E+001 
1.509000000000000E+009 -5.756900607087922E+001 3.625152885521161E+001 
1.509375000000000E+009 -5.759332831824290E+001 3.689722354891251E+001 
1.509750000000000E+009 -5.757235098910124E+001 3.543445253023110E+001 
1.510125000000000E+009 -5.724152882007105E+001 3.480490269571352E+001 
1.510500000000000E+009 -5.733695507071558E+001 3.573019326165715E+001 
1.510875000000000E+009 -5.734179322233081E+001 3.399682556339733E+001 
1.511250000000000E+009 -5.719894594684233E+001 3.378022095735917E+001 
1.511625000000000E+009 -5.707613285872073E+001 3.508332915516340E+001 
1.512000000000000E+009 -5.701792989298102E+001 3.299098364077479E+001 
1.512375000000000E+009 -5.722446976487590E+001 3.384874777891562E+001 
1.512750000000000E+009 -5.669524367799206E+001 3.266411774245695E+001 
1.513125000000000E+009 -5.695939297486451E+001 2.958985137888814E+001 
1.513500000000000E+009 -5.686996772545852E+001 3.026445845132156E+001 
1.513875000000000E+009 -5.682611143519293E+001 3.208430775786909E+001 
1.514250000000000E+009 -5.647247063398687E+001 3.038720790921396E+001 
1.514625000000000E+009 -5.653047136686804E+001 3.104978552660687E+001 
1.515000000000000E+009 -5.675083564420013E+001 3.063776820580706E+001 
1.515375000000000E+009 -5.646663356762530E+001 3.072637577229448E+001 
1.515750000000000E+009 -5.630239781087698E+001 2.957484351177044E+001 
1.516125000000000E+009 -5.642204679777088E+001 2.777322414983117E+001 
1.516500000000000E+009 -5.622004562102192E+001 2.917606253948000E+001 
1.516875000000000E+009 -5.619364186812364E+001 2.843309730668797E+001 
1.517250000000000E+009 -5.622040008964912E+001 2.889046613195810E+001 
1.517625000000000E+009 -5.620207849339386E+001 2.790325845901561E+001 
1.518000000000000E+009 -5.596577173522026E+001 2.808447076268027E+001 
1.518375000000000E+009 -5.616503600106770E+001 2.656308739824298E+001 
1.518750000000000E+009 -5.581324158503977E+001 2.693886895264738E+001 
1.519125000000000E+009 -5.577528034969294E+001 2.535919722644373E+001 
1.519500000000000E+009 -5.590772714376697E+001 2.460270014565985E+001 
1.519875000000000E+009 -5.560276757215429E+001 2.554920420962266E+001 
1.520250000000000E+009 -5.560532979606847E+001 2.534266726277534E+001 
1.520625000000000E+009 -5.559318448511866E+001 2.298771962240552E+001 
1.521000000000000E+009 -5.537294457570843E+001 2.498727350065205E+001 
1.521375000000000E+009 -5.548479919134859E+001 2.594293567593001E+001 
1.521750000000000E+009 -5.545802311772058E+001 2.370722236705261E+001 
1.522125000000000E+009 -5.553005048319778E+001 2.365945459598551E+001 
1.522500000000000E+009 -5.546830151850896E+001 2.288813481019324E+001 
1.522875000000000E+009 -5.536801302397343E+001 2.420442384128108E+001 
1.523250000000000E+009 -5.531382622896317E+001 2.136500739985620E+001 
1.523625000000000E+009 -5.522064321549290E+001 2.373151350529975E+001 
1.524000000000000E+009 -5.546648988334516E+001 2.424044389935879E+001 
1.524375000000000E+009 -5.522106650012955E+001 2.018529409715158E+001 
1.524750000000000E+009 -5.513110070076344E+001 2.169511052689775E+001 
1.525125000000000E+009 -5.504119812752509E+001 2.098795866418310E+001 
1.525500000000000E+009 -5.476679512372153E+001 1.832949500983522E+001 
1.525875000000000E+009 -5.488770509795407E+001 1.886502391172918E+001 
1.526250000000000E+009 -5.479493285228006E+001 1.925103658798144E+001 
1.526625000000000E+009 -5.471459346674922E+001 1.838956422017628E+001 
1.527000000000000E+009 -5.486655282035141E+001 2.004961896400781E+001 
1.527375000000000E+009 -5.476277662098167E+001 1.852241584342415E+001 
1.527750000000000E+009 -5.459842241799819E+001 1.754939598563522E+001 
1.528125000000000E+009 -5.474965786103279E+001 1.816537551975229E+001 
1.528500000000000E+009 -5.440244128145486E+001 1.866872832664476E+001 
1.528875000000000E+009 -5.452532585219492E+001 1.759028972512391E+001 
1.529250000000000E+009 -5.433771323153682E+001 1.669296024306031E+001 
1.529625000000000E+009 -5.445418787400549E+001 1.701696355663771E+001 
1.530000000000000E+009 -5.404329087978920E+001 1.632358622261141E+001 
1.530375000000000E+009 -5.422624152088545E+001 1.428513801225142E+001 
1.530750000000000E+009 -5.397200873629612E+001 1.438240208471533E+001 
1.531125000000000E+009 -5.400049331350585E+001 1.382962604422822E+001 
1.531500000000000E+009 -5.383327965755548E+001 1.334578172943761E+001 
1.531875000000000E+009 -5.388217730644664E+001 1.257097143274832E+001 
1.532250000000000E+009 -5.363401618114649E+001 1.468207333713484E+001 
1.532625000000000E+009 -5.367446752542313E+001 1.344170400660131E+001 
1.533000000000000E+009 -5.378227154096184E+001 1.343062883494194E+001 
1.533375000000000E+009 -5.388405146702393E+001 1.197025140697545E+001 
1.533750000000000E+009 -5.335264305705336E+001 1.289892445306525E+001 
1.534125000000000E+009 -5.332405610223055E+001 1.262140157847532E+001 
1.534500000000000E+009 -5.335885147577060E+001 1.491915489049721E+001 
1.534875000000000E+009 -5.333194020100093E+001 1.363124475055650E+001 
1.535250000000000E+009 -5.332726911142024E+001 1.203988669047071E+001 
1.535625000000000E+009 -5.328410069275218E+001 1.251428951658658E+001 
1.536000000000000E+009 -5.315680875288989E+001 1.015161305098074E+001 
1.536375000000000E+009 -5.318843515380871E+001 1.023730734494669E+001 
1.536750000000000E+009 -5.317665146043265E+001 9.792655535402529E+000 
1.537125000000000E+009 -5.305805315820341E+001 9.130503643258829E+000 
1.537500000000000E+009 -5.284860323621007E+001 1.029639382330360E+001 
1.537875000000000E+009 -5.298633410759555E+001 7.592846191635889E+000 
1.538250000000000E+009 -5.263420378307069E+001 8.726150353672404E+000 
1.538625000000000E+009 -5.312244137352076E+001 9.900833757806762E+000 
1.539000000000000E+009 -5.288925282916949E+001 8.995306145664365E+000 
1.539375000000000E+009 -5.292715764363141E+001 7.525965999315671E+000 
1.539750000000000E+009 -5.253544019730803E+001 7.808661871522411E+000 
1.540125000000000E+009 -5.272200348822049E+001 5.912269952719453E+000 
1.540500000000000E+009 -5.260333707125253E+001 6.138930767817244E+000 
1.540875000000000E+009 -5.224622524324620E+001 6.897496607986038E+000 
1.541250000000000E+009 -5.239247265623654E+001 6.525981134124161E+000 
1.541625000000000E+009 -5.228172036899169E+001 6.019890074963880E+000 
1.542000000000000E+009 -5.222183728247152E+001 5.608386585630934E+000 
1.542375000000000E+009 -5.231792724703880E+001 5.299749940913570E+000 
1.542750000000000E+009 -5.216214342889398E+001 3.997961379003856E+000 
1.543125000000000E+009 -5.210707018061203E+001 5.425146325383793E+000 
1.543500000000000E+009 -5.216035977307960E+001 3.419249680701676E+000 
1.543875000000000E+009 -5.213394777354055E+001 4.983933484873769E+000 
1.544250000000000E+009 -5.184212553235574E+001 3.381655144028452E+000 
1.544625000000000E+009 -5.186396633490983E+001 2.959585780281496E+000 
1.545000000000000E+009 -5.175160222691242E+001 3.224254493768024E+000 
1.545375000000000E+009 -5.180604612318269E+001 2.506127464120845E+000 
1.545750000000000E+009 -5.160556403636557E+001 2.406201804813794E+000 
1.546125000000000E+009 -5.163266948414886E+001 1.398269486736502E+000 
1.546500000000000E+009 -5.152573460362456E+001 1.202806606172053E+000 
1.546875000000000E+009 -5.171542093141954E+001 1.158604117305679E+000 
1.547250000000000E+009 -5.139358936541410E+001 3.355334896725869E-001 
1.547625000000000E+009 -5.159785954469587E+001 5.338378118049977E-001 
1.548000000000000E+009 -5.125668406048442E+001 -3.822319003412378E-001 
1.548375000000000E+009 -5.117020333619182E+001 6.106884371229771E-001 
1.548750000000000E+009 -5.117921114695731E+001 -4.162031370859429E-002 
1.549125000000000E+009 -5.122760173459136E+001 -7.201820089211234E-001 
1.549500000000000E+009 -5.116790761767256E+001 -1.017399091149071E+000 
1.549875000000000E+009 -5.101339616777724E+001 -9.536033980997927E-001 
1.550250000000000E+009 -5.087087637457615E+001 -2.045597278166773E+000 
1.550625000000000E+009 -5.082407428725410E+001 -2.057759109755553E+000 
1.551000000000000E+009 -5.061903015293843E+001 -2.111010675782484E+000 
1.551375000000000E+009 -5.075497121533996E+001 -2.519640171064363E+000 
1.551750000000000E+009 -5.069190055140208E+001 -3.766739669885852E+000 
1.552125000000000E+009 -5.064227323024975E+001 -3.309697212409406E+000 
1.552500000000000E+009 -5.056841262752278E+001 -3.636306534098952E+000 
1.552875000000000E+009 -5.043040235369814E+001 -4.430136545915516E+000 
