# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.910521098688161E+001 4.478421191974343E+001 
1.500375000000000E+009 -5.909961467554854E+001 4.513810791696218E+001 
1.500750000000000E+009 -5.912058004822998E+001 4.551895945781967E+001 
1.501125000000000E+009 -5.906446152579616E+001 4.564324777935448E+001 
1.501500000000000E+009 -5.918521062073894E+001 4.420166919039394E+001 
1.501875000000000E+009 -5.870098556900899E+001 4.275576969730186E+001 
1.502250000000000E+009 -5.874991353063280E+001 4.291826268120128E+001 
1.502625000000000E+009 -5.871480879776955E+001 4.224561484941159E+001 
1.503000000000000E+009 -5.841494287464222E+001 4.181093103697930E+001 
1.503375000000000E+009 -5.860968066982647E+001 4.150148007060868E+001 
1.503750000000000E+009 -5.861181489624141E+001 4.208605718867347E+001 
1.504125000000000E+009 -5.847028361502193E+001 4.087479289514182E+001 
1.504500000000000E+009 -5.826620667169995E+001 4.110275705680887E+001 
1.504875000000000E+009 -5.854257331675369E+001 4.055791765383067E+001 
1.505250000000000E+009 -5.822078056059417E+001 4.018549331879618E+001 
1.505625000000000E+009 -5.803644668829911E+001 3.970436820434467E+001 
1.506000000000000E+009 -5.809105242184010E+001 4.036615671980159E+001 
1.506375000000000E+009 -5.801065845031533E+001 3.937797968486371E+001 
1.506750000000000E+009 -5.786875756076789E+001 3.858430614181231E+001 
1.507125000000000E+009 -5.791520395641014E+001 3.927815091356697E+001 
1.507500000000000E+009 -5.784033513157775E+001 3.870552987813260E+001 
1.507875000000000E+009 -5.773804608470290E+001 3.692936648269550E+001 
1.508250000000000E+009 -5.784724161161051E+001 3.651776307964724E+001 
1.508625000000000E+009 -5.765178931371975E+001 3.709857986323726E+001 
1.509000000000000E+009 -5.760496219325768E+001 3.688798360412482E+001 
1.509375000000000E+009 -5.744109745254631E+001 3.620947197280142E+001 
1.509750000000000E+009 -5.756422623071673E+001 3.556245499983609E+001 
1.510125000000000E+009 -5.736401365060355E+001 3.505563276486066E+001 
1.510500000000000E+009 -5.749883796611658E+001 3.517990884555664E+001 
1.510875000000000E+009 -5.725353159030873E+001 3.571703179376602E+001 
1.511250000000000E+009 -5.695779024766464E+001 3.454003082960591E+001 
1.511625000000000E+009 -5.679202457409424E+001 3.393898705853569E+001 
1.512000000000000E+009 -5.683937637834183E+001 3.355166339403584E+001 
1.512375000000000E+009 -5.692457454047450E+001 3.327125783701879E+001 
1.512750000000000E+009 -5.702451237917208E+001 3.334450309856914E+001 
1.513125000000000E+009 -5.699839261917109E+001 3.278654721948801E+001 
1.513500000000000E+009 -5.676542021623938E+001 3.231011746039434E+001 
1.513875000000000E+009 -5.694292742909305E+001 3.118362577417812E+001 
1.514250000000000E+009 -5.670466268634002E+001 3.197056364892609E+001 
1.514625000000000E+009 -5.666721664358489E+001 3.277504948324339E+001 
