No	Time	DC/AC	Value	Unit	AUTO
152	16:58:49	DC	-037,6	V	pass
153	16:58:50	DC	-037,7	V	pass
154	16:58:50	DC	-037,7	V	pass
155	16:58:51	DC	-037,8	V	pass
156	16:58:52	DC	-037,9	V	pass
157	16:58:52	DC	-037,9	V	pass
158	16:58:53	DC	-038,0	V	pass
159	16:58:54	DC	-038,0	V	pass
160	16:58:54	DC	-038,1	V	pass
161	16:58:55	DC	-038,1	V	pass
162	16:58:55	DC	-038,2	V	pass
163	16:58:56	DC	-038,2	V	pass
164	16:58:56	DC	-038,3	V	pass
165	16:58:57	DC	-038,3	V	pass
166	16:58:58	DC	-038,4	V	pass
167	16:58:58	DC	-038,4	V	pass
168	16:58:59	DC	-038,5	V	pass
169	16:58:59	DC	-038,5	V	pass
170	16:59:00	DC	-038,6	V	pass
171	16:59:01	DC	-038,7	V	pass
172	16:59:01	DC	-038,7	V	pass
173	16:59:02	DC	-038,8	V	pass
174	16:59:02	DC	-038,8	V	pass
175	16:59:03	DC	-038,8	V	pass
176	16:59:03	DC	-038,9	V	pass
177	16:59:04	DC	-039,0	V	pass
178	16:59:05	DC	-039,0	V	pass
179	16:59:05	DC	-039,1	V	pass
180	16:59:06	DC	-039,1	V	pass
181	16:59:06	DC	-039,2	V	pass
182	16:59:07	DC	-039,2	V	pass
183	16:59:08	DC	-039,3	V	pass
184	16:59:08	DC	-039,3	V	pass
185	16:59:09	DC	-039,4	V	pass
186	16:59:10	DC	-039,4	V	pass
187	16:59:10	DC	-039,5	V	pass
188	16:59:11	DC	-039,6	V	pass
189	16:59:11	DC	-039,7	V	pass
190	16:59:12	DC	-039,7	V	pass
191	16:59:13	DC	-039,8	V	pass
192	16:59:13	DC	-039,8	V	pass
193	16:59:14	DC	-039,9	V	pass
194	16:59:15	DC	-039,9	V	pass
195	16:59:15	DC	-040,0	V	pass
196	16:59:16	DC	-040,0	V	pass
197	16:59:16	DC	-040,1	V	pass
198	16:59:17	DC	-040,1	V	pass
199	16:59:17	DC	-040,2	V	pass
200	16:59:18	DC	-040,2	V	pass
201	16:59:19	DC	-040,3	V	pass
202	16:59:19	DC	-040,3	V	pass
203	16:59:20	DC	-040,4	V	pass
204	16:59:20	DC	-040,4	V	pass
205	16:59:21	DC	-040,5	V	pass
206	16:59:22	DC	-040,6	V	pass
207	16:59:22	DC	-040,6	V	pass
208	16:59:23	DC	-040,7	V	pass
209	16:59:24	DC	-040,7	V	pass
210	16:59:24	DC	-040,8	V	pass
211	16:59:25	DC	-040,8	V	pass
212	16:59:25	DC	-040,9	V	pass
213	16:59:26	DC	-041,0	V	pass
214	16:59:27	DC	-041,0	V	pass
215	16:59:27	DC	-041,0	V	pass
216	16:59:28	DC	-041,1	V	pass
217	16:59:28	DC	-041,2	V	pass
218	16:59:29	DC	-041,2	V	pass
219	16:59:30	DC	-041,3	V	pass
220	16:59:30	DC	-041,3	V	pass
221	16:59:31	DC	-041,4	V	pass
222	16:59:31	DC	-041,4	V	pass
223	16:59:32	DC	-041,5	V	pass
224	16:59:33	DC	-041,6	V	pass
225	16:59:33	DC	-041,6	V	pass
226	16:59:34	DC	-041,7	V	pass
227	16:59:34	DC	-041,7	V	pass
228	16:59:35	DC	-041,8	V	pass
229	16:59:35	DC	-041,8	V	pass
230	16:59:36	DC	-041,9	V	pass
231	16:59:37	DC	-041,9	V	pass
232	16:59:37	DC	-042,0	V	pass
233	16:59:38	DC	-042,0	V	pass
234	16:59:38	DC	-042,1	V	pass
235	16:59:39	DC	-042,2	V	pass
236	16:59:40	DC	-042,2	V	pass
237	16:59:40	DC	-042,3	V	pass
238	16:59:41	DC	-042,3	V	pass
239	16:59:41	DC	-042,4	V	pass
240	16:59:42	DC	-042,4	V	pass
241	16:59:43	DC	-042,5	V	pass
242	16:59:43	DC	-042,6	V	pass
243	16:59:44	DC	-042,6	V	pass
244	16:59:44	DC	-042,7	V	pass
245	16:59:45	DC	-042,7	V	pass
246	16:59:45	DC	-042,7	V	pass
247	16:59:46	DC	-042,8	V	pass
248	16:59:47	DC	-042,8	V	pass
249	16:59:47	DC	-042,9	V	pass
250	16:59:48	DC	-042,9	V	pass
251	16:59:48	DC	-043,0	V	pass
252	16:59:49	DC	-043,1	V	pass
253	16:59:50	DC	-043,1	V	pass
254	16:59:50	DC	-043,2	V	pass
255	16:59:51	DC	-043,2	V	pass
256	16:59:51	DC	-043,3	V	pass
257	16:59:52	DC	-043,3	V	pass
258	16:59:53	DC	-043,4	V	pass
259	16:59:53	DC	-043,5	V	pass
260	16:59:54	DC	-043,5	V	pass
261	16:59:55	DC	-043,6	V	pass
262	16:59:55	DC	-043,6	V	pass
263	16:59:56	DC	-043,7	V	pass
264	16:59:56	DC	-043,8	V	pass
265	16:59:57	DC	-043,8	V	pass
266	16:59:58	DC	-043,9	V	pass
267	16:59:58	DC	-043,9	V	pass
268	16:59:59	DC	-043,9	V	pass
269	16:59:59	DC	-044,0	V	pass
270	17:00:00	DC	-044,1	V	pass
271	17:00:01	DC	-044,1	V	pass
272	17:00:01	DC	-044,2	V	pass
273	17:00:02	DC	-044,2	V	pass
274	17:00:02	DC	-044,3	V	pass
275	17:00:03	DC	-044,4	V	pass
276	17:00:04	DC	-044,4	V	pass
277	17:00:04	DC	-044,5	V	pass
278	17:00:05	DC	-044,5	V	pass
279	17:00:05	DC	-044,6	V	pass
280	17:00:06	DC	-044,6	V	pass
281	17:00:07	DC	-044,7	V	pass
282	17:00:07	DC	-044,7	V	pass
283	17:00:08	DC	-044,8	V	pass
284	17:00:08	DC	-044,8	V	pass
285	17:00:09	DC	-044,9	V	pass
286	17:00:10	DC	-045,0	V	pass
287	17:00:10	DC	-045,0	V	pass
288	17:00:11	DC	-045,1	V	pass
289	17:00:11	DC	-045,1	V	pass
290	17:00:12	DC	-045,2	V	pass
291	17:00:13	DC	-045,2	V	pass
292	17:00:13	DC	-045,3	V	pass
293	17:00:14	DC	-045,3	V	pass
294	17:00:14	DC	-045,4	V	pass
295	17:00:15	DC	-045,4	V	pass
296	17:00:16	DC	-045,5	V	pass
297	17:00:16	DC	-045,6	V	pass
298	17:00:17	DC	-045,6	V	pass
299	17:00:17	DC	-045,7	V	pass
300	17:00:18	DC	-045,7	V	pass
301	17:00:19	DC	-045,8	V	pass
302	17:00:19	DC	-045,8	V	pass
303	17:00:20	DC	-045,9	V	pass
304	17:00:20	DC	-046,0	V	pass
305	17:00:21	DC	-046,0	V	pass
306	17:00:22	DC	-046,1	V	pass
307	17:00:22	DC	-046,1	V	pass
308	17:00:23	DC	-046,1	V	pass
309	17:00:23	DC	-046,2	V	pass
310	17:00:24	DC	-046,2	V	pass
311	17:00:25	DC	-046,3	V	pass
312	17:00:25	DC	-046,4	V	pass
313	17:00:26	DC	-046,4	V	pass
314	17:00:26	DC	-046,5	V	pass
315	17:00:27	DC	-046,5	V	pass
316	17:00:27	DC	-046,6	V	pass
317	17:00:28	DC	-046,7	V	pass
318	17:00:29	DC	-046,7	V	pass
319	17:00:29	DC	-046,8	V	pass
320	17:00:30	DC	-046,8	V	pass
321	17:00:30	DC	-046,8	V	pass
322	17:00:31	DC	-046,9	V	pass
323	17:00:32	DC	-047,0	V	pass
324	17:00:32	DC	-047,1	V	pass
325	17:00:33	DC	-047,1	V	pass
326	17:00:33	DC	-047,2	V	pass
327	17:00:34	DC	-047,2	V	pass
328	17:00:35	DC	-047,2	V	pass
