No	Time	DC/AC	Value	Unit	AUTO
336	18:00:43	DC	012,9	uA	pass
337	18:00:43	DC	013,0	uA	pass
338	18:00:44	DC	013,1	uA	pass
339	18:00:44	DC	013,2	uA	pass
340	18:00:45	DC	013,3	uA	pass
341	18:00:45	DC	013,4	uA	pass
342	18:00:46	DC	013,4	uA	pass
343	18:00:46	DC	013,5	uA	pass
344	18:00:47	DC	013,6	uA	pass
345	18:00:48	DC	013,7	uA	pass
346	18:00:48	DC	013,8	uA	pass
347	18:00:49	DC	013,9	uA	pass
348	18:00:49	DC	014,0	uA	pass
349	18:00:50	DC	014,1	uA	pass
350	18:00:51	DC	014,2	uA	pass
351	18:00:51	DC	014,3	uA	pass
352	18:00:52	DC	014,3	uA	pass
353	18:00:52	DC	014,4	uA	pass
354	18:00:53	DC	014,4	uA	pass
355	18:00:53	DC	014,5	uA	pass
356	18:00:54	DC	014,6	uA	pass
357	18:00:55	DC	014,7	uA	pass
358	18:00:55	DC	014,8	uA	pass
359	18:00:56	DC	014,8	uA	pass
360	18:00:56	DC	014,9	uA	pass
361	18:00:57	DC	014,9	uA	pass
362	18:00:58	DC	015,1	uA	pass
363	18:00:58	DC	015,2	uA	pass
364	18:00:59	DC	015,2	uA	pass
365	18:00:59	DC	015,2	uA	pass
366	18:01:00	DC	015,3	uA	pass
367	18:01:00	DC	015,4	uA	pass
368	18:01:01	DC	015,4	uA	pass
369	18:01:02	DC	015,6	uA	pass
370	18:01:02	DC	015,6	uA	pass
371	18:01:03	DC	015,7	uA	pass
372	18:01:03	DC	015,7	uA	pass
373	18:01:04	DC	015,7	uA	pass
374	18:01:05	DC	015,8	uA	pass
375	18:01:05	DC	015,9	uA	pass
376	18:01:06	DC	015,9	uA	pass
377	18:01:06	DC	016,0	uA	pass
378	18:01:07	DC	016,1	uA	pass
379	18:01:07	DC	016,1	uA	pass
380	18:01:08	DC	016,2	uA	pass
381	18:01:09	DC	016,3	uA	pass
382	18:01:09	DC	016,3	uA	pass
383	18:01:10	DC	016,4	uA	pass
384	18:01:10	DC	016,5	uA	pass
385	18:01:11	DC	016,5	uA	pass
386	18:01:12	DC	016,5	uA	pass
387	18:01:12	DC	016,6	uA	pass
388	18:01:13	DC	016,7	uA	pass
389	18:01:13	DC	016,7	uA	pass
390	18:01:14	DC	016,8	uA	pass
391	18:01:14	DC	016,8	uA	pass
392	18:01:15	DC	016,8	uA	pass
393	18:01:16	DC	016,9	uA	pass
394	18:01:16	DC	017,0	uA	pass
395	18:01:17	DC	017,0	uA	pass
396	18:01:17	DC	017,1	uA	pass
397	18:01:18	DC	017,1	uA	pass
398	18:01:19	DC	017,1	uA	pass
399	18:01:19	DC	017,1	uA	pass
400	18:01:20	DC	017,2	uA	pass
401	18:01:20	DC	017,3	uA	pass
402	18:01:21	DC	017,4	uA	pass
403	18:01:21	DC	017,4	uA	pass
404	18:01:22	DC	017,4	uA	pass
405	18:01:23	DC	017,5	uA	pass
406	18:01:23	DC	017,5	uA	pass
407	18:01:24	DC	017,6	uA	pass
408	18:01:24	DC	017,6	uA	pass
409	18:01:25	DC	017,6	uA	pass
410	18:01:25	DC	017,7	uA	pass
411	18:01:26	DC	017,8	uA	pass
412	18:01:27	DC	017,8	uA	pass
413	18:01:27	DC	017,8	uA	pass
414	18:01:28	DC	017,9	uA	pass
415	18:01:28	DC	017,9	uA	pass
416	18:01:29	DC	018,0	uA	pass
417	18:01:30	DC	018,0	uA	pass
418	18:01:30	DC	018,0	uA	pass
419	18:01:31	DC	018,1	uA	pass
420	18:01:31	DC	018,1	uA	pass
421	18:01:32	DC	018,2	uA	pass
422	18:01:33	DC	018,2	uA	pass
423	18:01:33	DC	018,3	uA	pass
424	18:01:34	DC	018,3	uA	pass
425	18:01:34	DC	018,4	uA	pass
426	18:01:35	DC	018,4	uA	pass
427	18:01:35	DC	018,5	uA	pass
428	18:01:36	DC	018,5	uA	pass
429	18:01:37	DC	018,5	uA	pass
430	18:01:37	DC	018,5	uA	pass
431	18:01:38	DC	018,6	uA	pass
432	18:01:38	DC	018,6	uA	pass
433	18:01:39	DC	018,6	uA	pass
434	18:01:40	DC	018,7	uA	pass
435	18:01:40	DC	018,7	uA	pass
436	18:01:41	DC	018,8	uA	pass
437	18:01:41	DC	018,8	uA	pass
438	18:01:42	DC	018,9	uA	pass
439	18:01:42	DC	018,9	uA	pass
440	18:01:43	DC	018,9	uA	pass
441	18:01:44	DC	019,0	uA	pass
