No	Time	DC/AC	Value	Unit	AUTO
1	17:34:07	DC	-113,6	uA	pass
2	17:34:08	DC	-113,4	uA	pass
3	17:34:09	DC	-113,2	uA	pass
4	17:34:09	DC	-113,0	uA	pass
5	17:34:10	DC	-112,8	uA	pass
6	17:34:10	DC	-112,7	uA	pass
7	17:34:11	DC	-112,6	uA	pass
8	17:34:11	DC	-112,2	uA	pass
9	17:34:12	DC	-111,9	uA	pass
10	17:34:13	DC	-110,8	uA	pass
11	17:34:13	DC	-109,5	uA	pass
12	17:34:14	DC	-108,9	uA	pass
13	17:34:14	DC	-107,8	uA	pass
14	17:34:15	DC	-106,6	uA	pass
15	17:34:16	DC	-106,0	uA	pass
16	17:34:16	DC	-104,9	uA	pass
17	17:34:17	DC	-103,8	uA	pass
18	17:34:17	DC	-103,2	uA	pass
19	17:34:18	DC	-102,1	uA	pass
20	17:34:18	DC	-101,2	uA	pass
21	17:34:19	DC	-100,6	uA	pass
22	17:34:20	DC	-099,7	uA	pass
23	17:34:20	DC	-098,7	uA	pass
24	17:34:21	DC	-097,7	uA	pass
25	17:34:22	DC	-097,2	uA	pass
26	17:34:22	DC	-096,2	uA	pass
27	17:34:23	DC	-095,7	uA	pass
28	17:34:23	DC	-094,8	uA	pass
29	17:34:24	DC	-093,9	uA	pass
30	17:34:24	DC	-092,9	uA	pass
31	17:34:25	DC	-092,5	uA	pass
32	17:34:25	DC	-091,5	uA	pass
33	17:34:26	DC	-090,6	uA	pass
34	17:34:27	DC	-090,0	uA	pass
35	17:34:27	DC	-089,1	uA	pass
36	17:34:28	DC	-088,2	uA	pass
37	17:34:28	DC	-087,7	uA	pass
38	17:34:29	DC	-086,9	uA	pass
39	17:34:30	DC	-086,1	uA	pass
40	17:34:30	DC	-085,6	uA	pass
41	17:34:31	DC	-084,7	uA	pass
42	17:34:31	DC	-083,7	uA	pass
43	17:34:32	DC	-083,2	uA	pass
44	17:34:32	DC	-082,4	uA	pass
45	17:34:33	DC	-081,7	uA	pass
46	17:34:34	DC	-081,2	uA	pass
47	17:34:34	DC	-080,5	uA	pass
48	17:34:35	DC	-079,7	uA	pass
49	17:34:35	DC	-078,8	uA	pass
50	17:34:36	DC	-078,4	uA	pass
51	17:34:37	DC	-077,6	uA	pass
52	17:34:37	DC	-076,8	uA	pass
53	17:34:38	DC	-076,4	uA	pass
54	17:34:38	DC	-075,7	uA	pass
55	17:34:39	DC	-075,3	uA	pass
56	17:34:39	DC	-074,5	uA	pass
57	17:34:40	DC	-073,8	uA	pass
58	17:34:41	DC	-073,1	uA	pass
59	17:34:41	DC	-072,7	uA	pass
60	17:34:42	DC	-071,9	uA	pass
61	17:34:42	DC	-071,5	uA	pass
62	17:34:43	DC	-070,8	uA	pass
63	17:34:44	DC	-070,1	uA	pass
64	17:34:44	DC	-069,4	uA	pass
65	17:34:45	DC	-069,0	uA	pass
66	17:34:45	DC	-068,4	uA	pass
67	17:34:46	DC	-067,7	uA	pass
68	17:34:46	DC	-067,4	uA	pass
69	17:34:47	DC	-066,8	uA	pass
