No	Time	DC/AC	Value	Unit	AUTO
152	17:35:36	DC	-040,0	V	pass
153	17:35:36	DC	-040,1	V	pass
154	17:35:37	DC	-040,1	V	pass
155	17:35:38	DC	-040,2	V	pass
156	17:35:38	DC	-040,2	V	pass
157	17:35:39	DC	-040,3	V	pass
158	17:35:39	DC	-040,3	V	pass
159	17:35:40	DC	-040,4	V	pass
160	17:35:41	DC	-040,4	V	pass
161	17:35:41	DC	-040,5	V	pass
162	17:35:42	DC	-040,5	V	pass
163	17:35:42	DC	-040,6	V	pass
164	17:35:43	DC	-040,6	V	pass
165	17:35:44	DC	-040,7	V	pass
166	17:35:44	DC	-040,7	V	pass
167	17:35:45	DC	-040,8	V	pass
168	17:35:45	DC	-040,9	V	pass
169	17:35:46	DC	-040,9	V	pass
170	17:35:47	DC	-041,0	V	pass
171	17:35:47	DC	-041,0	V	pass
172	17:35:48	DC	-041,1	V	pass
173	17:35:48	DC	-041,1	V	pass
174	17:35:49	DC	-041,2	V	pass
175	17:35:50	DC	-041,2	V	pass
176	17:35:50	DC	-041,3	V	pass
177	17:35:51	DC	-041,4	V	pass
178	17:35:51	DC	-041,4	V	pass
179	17:35:52	DC	-041,5	V	pass
180	17:35:53	DC	-041,5	V	pass
181	17:35:53	DC	-041,6	V	pass
182	17:35:54	DC	-041,6	V	pass
183	17:35:54	DC	-041,7	V	pass
184	17:35:55	DC	-041,8	V	pass
185	17:35:55	DC	-041,8	V	pass
186	17:35:56	DC	-041,9	V	pass
187	17:35:57	DC	-041,9	V	pass
188	17:35:57	DC	-042,0	V	pass
189	17:35:58	DC	-042,0	V	pass
190	17:35:58	DC	-042,0	V	pass
191	17:35:59	DC	-042,1	V	pass
192	17:36:00	DC	-042,2	V	pass
193	17:36:00	DC	-042,2	V	pass
194	17:36:01	DC	-042,3	V	pass
195	17:36:01	DC	-042,3	V	pass
196	17:36:02	DC	-042,4	V	pass
197	17:36:03	DC	-042,4	V	pass
198	17:36:03	DC	-042,5	V	pass
199	17:36:04	DC	-042,6	V	pass
200	17:36:04	DC	-042,6	V	pass
201	17:36:05	DC	-042,7	V	pass
202	17:36:06	DC	-042,7	V	pass
203	17:36:06	DC	-042,8	V	pass
204	17:36:07	DC	-042,8	V	pass
205	17:36:07	DC	-042,9	V	pass
206	17:36:08	DC	-042,9	V	pass
207	17:36:09	DC	-043,0	V	pass
208	17:36:09	DC	-043,0	V	pass
209	17:36:10	DC	-043,1	V	pass
210	17:36:10	DC	-043,2	V	pass
211	17:36:11	DC	-043,2	V	pass
212	17:36:11	DC	-043,3	V	pass
213	17:36:12	DC	-043,3	V	pass
214	17:36:13	DC	-043,4	V	pass
215	17:36:13	DC	-043,4	V	pass
216	17:36:14	DC	-043,5	V	pass
217	17:36:14	DC	-043,6	V	pass
218	17:36:15	DC	-043,6	V	pass
219	17:36:16	DC	-043,7	V	pass
220	17:36:16	DC	-043,7	V	pass
221	17:36:17	DC	-043,8	V	pass
222	17:36:17	DC	-043,8	V	pass
223	17:36:18	DC	-043,9	V	pass
224	17:36:19	DC	-043,9	V	pass
225	17:36:19	DC	-043,9	V	pass
226	17:36:20	DC	-044,0	V	pass
227	17:36:20	DC	-044,1	V	pass
228	17:36:21	DC	-044,2	V	pass
229	17:36:22	DC	-044,2	V	pass
230	17:36:22	DC	-044,2	V	pass
231	17:36:23	DC	-044,3	V	pass
232	17:36:23	DC	-044,4	V	pass
233	17:36:24	DC	-044,4	V	pass
234	17:36:24	DC	-044,5	V	pass
